CustomerID,Tenure,WarehouseToHome,Churn,PreferredOrderCat,SatisfactionScore,MaritalStatus,Complain,DaySinceLastOrder,CashbackAmount,LoginFrequency
CUST-04022,34.0,24,0,Grocery,5,Married,1,27.0,334.33,Daily
CUST-04023,15.0,9,0,Mobile Phone,1,Married,0,5.0,246.58,Monthly
CUST-04024,14.0,14,0,Fashion,5,Married,0,37.0,392.78,Monthly
CUST-04025,31.0,47,0,Fashion,3,Single,1,34.0,109.58,Rarely
CUST-04026,47.0,8,0,Fashion,5,Married,1,6.0,200.13,Rarely
CUST-04027,30.0,31,0,Grocery,5,Divorced,0,35.0,197.69,Weekly
CUST-04028,15.0,23,0,Fashion,5,Married,0,26.0,227.56,Daily
CUST-04029,28.0,9,1,Laptop & Accessory,1,Divorced,0,16.0,208.51,Weekly
CUST-04030,13.0,47,1,Others,1,Married,1,10.0,347.37,Weekly
CUST-04031,25.0,48,0,Fashion,4,Married,0,19.0,118.8,Weekly
CUST-04032,44.0,38,1,Laptop & Accessory,4,Divorced,1,2.0,,Daily
CUST-04033,60.0,6,0,Laptop & Accessory,4,Divorced,0,23.0,218.66,Rarely
CUST-04034,47.0,48,0,Laptop & Accessory,5,Single,1,43.0,327.59,Rarely
CUST-04035,49.0,28,1,Grocery,2,Married,0,,-50.0,Daily
CUST-04036,58.0,48,0,Laptop & Accessory,4,Single,1,29.0,264.43,Monthly
CUST-04037,9.0,28,1,Others,1,Married,0,38.0,201.12,Weekly
CUST-04038,15.0,13,0,Others,5,Divorced,0,,277.46,Monthly
CUST-04039,9.0,29,0,Grocery,5,Divorced,0,32.0,292.42,Monthly
CUST-04040,25.0,24,0,Grocery,1,Married,0,26.0,84.76,Daily
CUST-04041,37.0,7,0,Fashion,3,Single,1,22.0,65.35,Monthly
CUST-04042,53.0,20,0,Fashion,5,Married,0,34.0,192.75,Rarely
CUST-04043,11.0,40,0,Mobile Phone,3,Divorced,0,32.0,250.1,Daily
CUST-04044,33.0,48,1,Grocery,3,Single,1,29.0,392.99,Rarely
CUST-04045,30.0,6,1,Others,3,Married,1,21.0,79.14,Daily
CUST-04046,17.0,15,0,Laptop & Accessory,3,Married,0,33.0,292.59,Weekly
CUST-04047,8.0,37,1,Others,2,Single,0,41.0,176.35,Rarely
CUST-04048,55.0,11,0,Mobile Phone,4,Single,0,43.0,107.09,Daily
CUST-04049,40.0,18,1,Fashion,5,Divorced,1,27.0,324.2,Daily
CUST-04050,27.0,28,0,Others,5,Married,0,28.0,112.0,Weekly
CUST-04051,,36,0,Others,2,Married,0,3.0,59.2,Monthly
CUST-04052,34.0,11,0,Grocery,1,Married,0,21.0,241.1,Weekly
CUST-04053,45.0,17,1,Mobile Phone,1,Divorced,0,9.0,286.87,Monthly
CUST-04054,52.0,34,1,Others,1,Married,1,5.0,182.97,Daily
CUST-04055,58.0,5,0,Mobile Phone,1,Divorced,0,35.0,275.58,Monthly
CUST-04056,48.0,34,0,Grocery,5,Married,0,34.0,236.98,Monthly
CUST-04057,27.0,6,1,Others,2,Divorced,1,27.0,370.56,Monthly
CUST-04058,47.0,17,0,Mobile Phone,1,Single,0,33.0,130.45,Monthly
CUST-04059,15.0,18,1,Laptop & Accessory,1,Married,1,30.0,109.02,Weekly
CUST-04060,34.0,11,1,Laptop & Accessory,5,Married,1,4.0,168.89,Monthly
CUST-04061,60.0,31,1,Mobile Phone,1,Married,0,44.0,320.81,Weekly
CUST-04062,37.0,31,0,Others,4,Single,0,36.0,212.38,Weekly
CUST-04063,51.0,47,0,Laptop & Accessory,4,Divorced,0,41.0,253.36,Monthly
CUST-04064,49.0,49,1,Mobile Phone,4,Single,1,12.0,382.53,Weekly
CUST-04065,42.0,21,0,Grocery,3,Divorced,1,7.0,325.85,Daily
CUST-04066,25.0,11,1,Others,2,Divorced,1,17.0,258.44,Daily
CUST-04067,31.0,16,0,Grocery,1,Divorced,0,27.0,248.56,Rarely
CUST-04068,58.0,17,0,Fashion,5,Married,1,35.0,145.03,Monthly
CUST-04069,17.0,12,0,Fashion,3,Divorced,0,34.0,169.75,Monthly
CUST-04070,32.0,33,1,Others,3,Single,0,4.0,197.89,Monthly
CUST-04071,43.0,26,1,Mobile Phone,5,Single,1,21.0,288.48,Daily
CUST-04072,,32,1,Laptop & Accessory,2,Divorced,0,14.0,,Rarely
CUST-04073,19.0,45,1,Fashion,1,Married,0,42.0,213.12,Daily
CUST-04074,35.0,28,0,Laptop & Accessory,1,Single,0,15.0,259.47,Rarely
CUST-04075,31.0,47,0,Grocery,4,Divorced,1,7.0,355.62,Weekly
CUST-04076,5.0,30,1,Mobile Phone,5,Married,1,16.0,374.42,Daily
CUST-04077,8.0,26,1,Mobile Phone,2,Single,0,36.0,200.76,Monthly
CUST-04078,7.0,44,0,Others,3,Divorced,0,2.0,184.41,Monthly
CUST-04079,55.0,5,0,Others,3,Divorced,0,37.0,288.76,Monthly
CUST-04080,23.0,37,0,Mobile Phone,1,Married,0,,70.91,Weekly
CUST-04081,26.0,20,0,Others,2,Divorced,0,39.0,263.82,Rarely
CUST-04082,36.0,46,1,Grocery,1,Married,1,21.0,189.73,Monthly
CUST-04083,26.0,49,0,Mobile Phone,1,Divorced,0,1.0,391.42,Rarely
CUST-04084,43.0,32,0,Laptop & Accessory,4,Divorced,0,5.0,76.14,Daily
CUST-04085,8.0,38,0,Mobile Phone,1,Married,0,11.0,168.8,Monthly
CUST-04086,3.0,49,1,Grocery,2,Single,1,35.0,116.96,Weekly
CUST-04087,37.0,9,0,Fashion,5,Married,0,8.0,133.88,Monthly
CUST-04088,18.0,29,1,Grocery,2,Divorced,1,8.0,249.35,Rarely
CUST-04089,34.0,28,0,Others,5,Married,1,14.0,104.21,Daily
CUST-04090,30.0,7,0,Grocery,4,Single,0,12.0,184.89,Rarely
CUST-04091,58.0,28,1,Grocery,1,Single,0,,160.08,Monthly
CUST-04092,2.0,44,1,Mobile Phone,1,Single,1,31.0,125.88,Weekly
CUST-04093,25.0,20,0,Mobile Phone,4,Divorced,0,17.0,127.09,Monthly
CUST-04094,58.0,39,0,Grocery,1,Divorced,0,35.0,176.54,Monthly
CUST-04095,52.0,44,0,Others,4,Divorced,0,11.0,373.8,Rarely
CUST-04096,56.0,31,0,Fashion,4,Single,0,30.0,395.52,Weekly
CUST-04097,16.0,39,0,Grocery,3,Single,0,,148.66,Monthly
CUST-04098,51.0,14,0,Laptop & Accessory,4,Single,0,3.0,50.12,Rarely
CUST-04099,11.0,12,1,Grocery,2,Single,0,23.0,-50.0,Daily
CUST-04100,18.0,16,1,Grocery,2,Single,1,3.0,53.76,Weekly
CUST-04101,4.0,200,0,Fashion,5,Divorced,0,38.0,74.25,Weekly
CUST-04102,43.0,40,0,Laptop & Accessory,2,Divorced,0,34.0,361.79,Weekly
CUST-04103,48.0,9,0,Grocery,1,Single,0,4.0,220.79,Monthly
CUST-04104,55.0,46,0,Grocery,5,Married,0,4.0,346.17,Daily
CUST-04105,20.0,10,0,Grocery,4,Single,0,27.0,246.82,Monthly
CUST-04106,10.0,22,0,Laptop & Accessory,1,Divorced,0,24.0,67.45,Daily
CUST-04107,51.0,42,1,Grocery,1,Single,1,14.0,307.38,Rarely
CUST-04108,24.0,20,0,Mobile Phone,4,Single,0,15.0,313.75,Weekly
CUST-04109,12.0,38,1,Grocery,3,Divorced,0,27.0,161.97,Daily
CUST-04110,13.0,36,1,Mobile Phone,1,Married,0,2.0,122.2,Monthly
CUST-04111,11.0,15,1,Mobile Phone,4,Married,0,32.0,399.39,Rarely
CUST-04112,31.0,5,0,Mobile Phone,5,Divorced,1,4.0,291.29,Daily
CUST-04113,59.0,7,0,Fashion,3,Married,0,2.0,381.38,Weekly
CUST-04114,54.0,28,1,Others,1,Divorced,0,12.0,196.67,Weekly
CUST-04115,60.0,45,0,Grocery,4,Divorced,1,6.0,149.6,Rarely
CUST-04116,11.0,7,0,Grocery,4,Married,0,5.0,285.97,Monthly
CUST-04117,16.0,35,0,Others,4,Single,0,9.0,399.32,Monthly
CUST-04118,43.0,31,0,Fashion,4,Divorced,0,43.0,176.57,Monthly
CUST-04119,58.0,38,1,Grocery,1,Married,1,2.0,156.83,Rarely
CUST-04120,24.0,9,1,Fashion,2,Divorced,0,19.0,250.42,Daily
CUST-04121,43.0,20,0,Others,4,Married,1,40.0,200.6,Monthly
CUST-04122,11.0,18,0,Fashion,3,Divorced,1,,237.21,Weekly
CUST-04123,22.0,27,1,Grocery,3,Single,1,8.0,214.74,Rarely
CUST-04124,,33,0,Grocery,5,Single,0,37.0,221.31,Weekly
CUST-04125,38.0,10,0,Others,1,Divorced,0,22.0,51.4,Daily
CUST-04126,34.0,23,0,Mobile Phone,2,Married,0,,259.19,Rarely
CUST-04127,38.0,44,0,Fashion,1,Married,0,6.0,5000.0,Rarely
CUST-04128,16.0,5,0,Grocery,4,Married,0,1.0,265.76,Monthly
CUST-04129,17.0,42,1,Mobile Phone,2,Married,0,35.0,342.46,Weekly
CUST-04130,27.0,40,0,Others,5,Married,1,5.0,193.2,Rarely
CUST-04131,14.0,34,1,Laptop & Accessory,1,Divorced,0,24.0,139.32,Daily
CUST-04132,30.0,22,0,Mobile Phone,3,Married,0,7.0,266.7,Monthly
CUST-04133,5.0,40,1,Fashion,2,Single,0,23.0,340.23,Daily
CUST-04134,,36,0,Laptop & Accessory,5,Divorced,0,43.0,185.88,Daily
CUST-04135,36.0,35,0,Others,5,Divorced,0,36.0,58.5,Monthly
CUST-04136,55.0,11,1,Grocery,2,Single,0,32.0,147.29,Weekly
CUST-04137,6.0,20,1,Fashion,3,Divorced,1,20.0,387.55,Rarely
CUST-04138,11.0,36,0,Others,4,Divorced,1,31.0,213.73,Monthly
CUST-04139,9.0,26,0,Laptop & Accessory,5,Divorced,0,37.0,234.98,Weekly
CUST-04140,28.0,5,0,Laptop & Accessory,5,Married,0,13.0,180.79,Weekly
CUST-04141,32.0,32,0,Mobile Phone,5,Single,1,8.0,293.73,Rarely
CUST-04142,23.0,14,1,Others,5,Single,1,33.0,394.21,Monthly
CUST-04143,7.0,37,1,Others,2,Single,0,32.0,254.97,Rarely
CUST-04144,57.0,21,0,Others,4,Single,0,35.0,162.18,Weekly
CUST-04145,21.0,6,0,Laptop & Accessory,5,Married,0,15.0,152.05,Weekly
CUST-04146,18.0,27,1,Others,2,Married,1,39.0,368.86,Daily
CUST-04147,39.0,36,0,Laptop & Accessory,2,Married,0,29.0,108.38,Monthly
CUST-04148,31.0,6,0,Others,2,Divorced,0,11.0,163.62,Weekly
CUST-04149,,39,1,Grocery,1,Married,0,30.0,146.37,Monthly
CUST-04150,14.0,21,0,Laptop & Accessory,4,Married,0,16.0,75.3,Rarely
CUST-04151,59.0,43,0,Mobile Phone,4,Married,0,12.0,224.04,Rarely
CUST-04152,48.0,22,0,Grocery,3,Married,0,35.0,153.23,Monthly
CUST-04153,51.0,31,0,Grocery,5,Married,0,16.0,73.56,Monthly
CUST-04154,33.0,21,0,Mobile Phone,3,Married,0,4.0,173.98,Rarely
CUST-04155,9.0,35,1,Laptop & Accessory,1,Single,0,5.0,76.0,Daily
CUST-04156,29.0,49,0,Grocery,5,Married,0,19.0,94.06,Rarely
CUST-04157,54.0,10,0,Laptop & Accessory,5,Divorced,0,8.0,378.45,Weekly
CUST-04158,33.0,42,0,Mobile Phone,4,Single,0,2.0,163.68,Rarely
CUST-04159,30.0,8,0,Grocery,5,Married,0,3.0,144.89,Weekly
CUST-04160,52.0,15,0,Mobile Phone,5,Married,0,8.0,228.81,Monthly
CUST-04161,59.0,11,0,Others,3,Married,0,33.0,,Weekly
CUST-04162,36.0,20,0,Mobile Phone,5,Divorced,0,19.0,174.96,Rarely
CUST-04163,45.0,31,1,Others,3,Divorced,0,17.0,165.28,Rarely
CUST-04164,5.0,6,1,Grocery,4,Single,1,11.0,376.75,Daily
CUST-04165,7.0,18,1,Mobile Phone,5,Divorced,1,42.0,296.09,Rarely
CUST-04166,1.0,9,1,Others,3,Divorced,0,10.0,296.74,Monthly
CUST-04167,47.0,33,0,Laptop & Accessory,1,Divorced,0,11.0,141.22,Rarely
CUST-04168,16.0,6,0,Fashion,4,Married,0,21.0,72.04,Monthly
CUST-04169,41.0,7,0,Laptop & Accessory,2,Single,1,25.0,373.71,Monthly
CUST-04170,51.0,19,0,Others,1,Single,0,43.0,5000.0,Weekly
CUST-04171,35.0,17,0,Grocery,3,Divorced,0,5.0,340.29,Monthly
CUST-04172,44.0,43,0,Mobile Phone,4,Single,0,28.0,262.2,Monthly
CUST-04173,1.0,7,1,Mobile Phone,3,Divorced,0,9.0,331.32,Monthly
CUST-04174,24.0,14,1,Others,2,Single,0,12.0,354.58,Weekly
CUST-04175,24.0,26,1,Mobile Phone,3,Married,1,19.0,140.78,Rarely
CUST-04176,51.0,17,0,Mobile Phone,2,Married,0,11.0,110.92,Rarely
CUST-04177,4.0,5,1,Others,1,Married,0,23.0,372.07,Daily
CUST-04178,29.0,44,0,Grocery,4,Single,1,16.0,368.09,Weekly
CUST-04179,27.0,9,0,Laptop & Accessory,1,Single,0,43.0,329.1,Rarely
CUST-04180,59.0,48,0,Fashion,2,Married,1,38.0,108.7,Monthly
CUST-04181,50.0,31,0,Mobile Phone,4,Married,1,35.0,5000.0,Weekly
CUST-04182,3.0,8,1,Laptop & Accessory,1,Single,0,4.0,131.0,Rarely
CUST-04183,21.0,48,1,Laptop & Accessory,2,Married,0,,295.83,Monthly
CUST-04184,9.0,41,1,Others,2,Divorced,0,33.0,258.44,Daily
CUST-04185,57.0,49,0,Grocery,3,Single,0,13.0,291.97,Rarely
CUST-04186,31.0,26,0,Laptop & Accessory,4,Single,0,19.0,243.27,Rarely
CUST-04187,7.0,41,0,Mobile Phone,5,Divorced,1,28.0,335.3,Monthly
CUST-04188,39.0,12,1,Grocery,5,Single,1,36.0,57.06,Weekly
CUST-04189,45.0,48,0,Laptop & Accessory,4,Divorced,0,41.0,213.64,Rarely
CUST-04190,31.0,19,1,Grocery,4,Single,1,29.0,363.45,Daily
CUST-04191,36.0,8,0,Mobile Phone,3,Divorced,0,37.0,382.08,Monthly
CUST-04192,17.0,17,0,Laptop & Accessory,4,Divorced,0,27.0,222.43,Monthly
CUST-04193,21.0,21,1,Grocery,1,Married,0,27.0,233.25,Daily
CUST-04194,15.0,42,1,Laptop & Accessory,4,Married,1,4.0,343.3,Rarely
CUST-04195,55.0,36,0,Fashion,3,Divorced,0,27.0,320.26,Weekly
CUST-04196,6.0,47,1,Fashion,3,Married,1,33.0,195.07,Rarely
CUST-04197,19.0,18,0,Mobile Phone,3,Divorced,0,41.0,363.58,Rarely
CUST-04198,11.0,10,1,Fashion,2,Divorced,0,25.0,164.68,Daily
CUST-04199,23.0,22,0,Mobile Phone,1,Married,0,,89.44,Weekly
CUST-04200,54.0,32,0,Others,1,Married,0,41.0,,Rarely
CUST-04201,40.0,43,0,Grocery,2,Married,0,41.0,75.68,Weekly
CUST-04202,2.0,32,0,Laptop & Accessory,3,Divorced,0,22.0,65.84,Daily
CUST-04203,56.0,5,0,Grocery,5,Married,1,22.0,151.25,Monthly
CUST-04204,33.0,19,1,Others,2,Married,0,40.0,118.5,Rarely
CUST-04205,41.0,200,0,Grocery,4,Married,0,,318.03,Monthly
CUST-04206,58.0,31,1,Mobile Phone,3,Divorced,1,31.0,388.04,Monthly
CUST-04207,31.0,39,1,Others,1,Single,1,8.0,,Weekly
CUST-04208,16.0,20,1,Fashion,2,Married,0,28.0,371.96,Weekly
CUST-04209,56.0,41,0,Laptop & Accessory,5,Divorced,0,11.0,197.0,Rarely
CUST-04210,2.0,36,1,Mobile Phone,3,Single,0,3.0,222.66,Monthly
CUST-04211,23.0,34,0,Mobile Phone,4,Divorced,1,25.0,293.79,Daily
CUST-04212,33.0,41,0,Laptop & Accessory,5,Married,1,6.0,79.47,Monthly
CUST-04213,40.0,38,0,Laptop & Accessory,5,Single,0,23.0,179.29,Daily
CUST-04214,55.0,8,0,Grocery,4,Divorced,1,4.0,74.53,Weekly
CUST-04215,28.0,10,0,Others,3,Single,0,1.0,381.24,Rarely
CUST-04216,1.0,17,1,Grocery,2,Divorced,1,23.0,157.94,Rarely
CUST-04217,26.0,45,0,Fashion,4,Single,0,36.0,278.22,Rarely
CUST-04218,18.0,11,0,Laptop & Accessory,3,Divorced,0,8.0,224.76,Monthly
CUST-04219,24.0,34,0,Laptop & Accessory,4,Single,0,15.0,71.79,Rarely
CUST-04220,39.0,28,0,Grocery,3,Married,0,41.0,383.63,Daily
CUST-04221,52.0,28,0,Mobile Phone,5,Single,0,37.0,245.79,Rarely
CUST-04222,15.0,31,1,Grocery,1,Divorced,0,29.0,340.9,Rarely
CUST-04223,9.0,14,0,Others,5,Single,0,33.0,366.91,Weekly
CUST-04224,54.0,8,0,Others,5,Divorced,1,39.0,162.59,Monthly
CUST-04225,52.0,12,1,Others,1,Single,1,12.0,345.8,Monthly
CUST-04226,14.0,22,1,Mobile Phone,2,Married,0,42.0,222.8,Daily
CUST-04227,,49,1,Grocery,1,Divorced,0,35.0,131.66,Rarely
CUST-04228,,15,0,Fashion,5,Single,0,11.0,178.99,Monthly
CUST-04229,27.0,22,1,Mobile Phone,2,Single,1,38.0,381.01,Daily
CUST-04230,51.0,49,0,Others,5,Single,0,2.0,188.72,Rarely
CUST-04231,57.0,47,0,Mobile Phone,5,Married,1,23.0,315.64,Rarely
CUST-04232,29.0,37,0,Mobile Phone,2,Divorced,0,39.0,254.26,Monthly
CUST-04233,2.0,12,0,Fashion,3,Divorced,0,22.0,284.32,Monthly
CUST-04234,7.0,24,0,Mobile Phone,4,Divorced,0,32.0,132.01,Rarely
CUST-04235,41.0,46,0,Fashion,5,Single,1,37.0,67.98,Daily
CUST-04236,17.0,32,0,Laptop & Accessory,5,Single,0,34.0,,Rarely
CUST-04237,50.0,46,1,Laptop & Accessory,1,Single,1,14.0,71.01,Monthly
CUST-04238,48.0,42,0,Laptop & Accessory,4,Married,0,35.0,312.2,Rarely
CUST-04239,15.0,23,0,Grocery,4,Married,0,23.0,261.22,Weekly
CUST-04240,21.0,38,0,Mobile Phone,3,Married,0,44.0,322.4,Daily
CUST-04241,27.0,27,1,Mobile Phone,2,Married,0,8.0,351.82,Weekly
CUST-04242,2.0,26,1,Mobile Phone,4,Divorced,0,12.0,114.97,Daily
CUST-04243,54.0,23,1,Grocery,1,Married,1,32.0,133.31,Rarely
CUST-04244,17.0,27,1,Laptop & Accessory,2,Married,1,19.0,157.58,Monthly
CUST-04245,11.0,24,0,Laptop & Accessory,5,Married,1,12.0,149.82,Rarely
CUST-04246,58.0,-5,1,Grocery,2,Married,0,7.0,234.01,Rarely
CUST-04247,51.0,42,0,Laptop & Accessory,5,Single,0,25.0,156.7,Rarely
CUST-04248,54.0,35,0,Laptop & Accessory,4,Married,0,,139.07,Rarely
CUST-04249,38.0,16,0,Grocery,5,Married,0,18.0,353.02,Weekly
CUST-04250,9.0,15,1,Others,2,Divorced,0,42.0,80.22,Rarely
CUST-04251,23.0,40,1,Fashion,5,Single,1,,99.7,Monthly
CUST-04252,15.0,47,0,Others,3,Married,0,35.0,59.55,Rarely
CUST-04253,14.0,33,0,Others,5,Divorced,0,18.0,129.4,Rarely
CUST-04254,,31,1,Grocery,1,Married,0,14.0,351.52,Daily
CUST-04255,20.0,32,1,Grocery,5,Divorced,1,2.0,369.04,Monthly
CUST-04256,55.0,29,0,Grocery,5,Single,1,24.0,156.12,Weekly
CUST-04257,46.0,35,1,Grocery,3,Divorced,1,30.0,279.2,Rarely
CUST-04258,8.0,48,0,Laptop & Accessory,3,Married,1,40.0,396.66,Monthly
CUST-04259,,43,1,Fashion,1,Single,1,18.0,138.36,Rarely
CUST-04260,55.0,32,0,Mobile Phone,4,Single,0,15.0,51.26,Rarely
CUST-04261,54.0,35,1,Fashion,1,Divorced,1,23.0,195.65,Weekly
CUST-04262,16.0,42,0,Laptop & Accessory,4,Divorced,0,13.0,232.2,Weekly
CUST-04263,36.0,13,0,Laptop & Accessory,1,Divorced,0,31.0,360.31,Monthly
CUST-04264,19.0,6,1,Laptop & Accessory,5,Divorced,0,34.0,172.08,Daily
CUST-04265,3.0,31,0,Laptop & Accessory,4,Divorced,0,9.0,121.66,Daily
CUST-04266,56.0,30,0,Grocery,4,Divorced,0,31.0,355.67,Daily
CUST-04267,,29,1,Fashion,1,Divorced,0,19.0,235.58,Rarely
CUST-04268,42.0,10,1,Grocery,1,Married,0,8.0,142.41,Rarely
CUST-04269,9.0,41,0,Mobile Phone,3,Divorced,0,6.0,138.31,Rarely
CUST-04270,22.0,44,1,Others,3,Married,1,9.0,396.39,Monthly
CUST-04271,52.0,47,1,Fashion,2,Single,1,38.0,166.7,Rarely
CUST-04272,38.0,39,0,Fashion,3,Married,0,18.0,208.61,Rarely
CUST-04273,29.0,27,0,Laptop & Accessory,4,Married,0,18.0,337.58,Monthly
CUST-04274,34.0,48,0,Laptop & Accessory,4,Married,0,42.0,267.94,Rarely
CUST-04275,10.0,43,0,Mobile Phone,4,Single,1,43.0,66.24,Daily
CUST-04276,51.0,26,0,Fashion,4,Married,0,20.0,130.21,Daily
CUST-04277,28.0,20,0,Grocery,4,Married,0,19.0,268.07,Monthly
CUST-04278,29.0,9,0,Mobile Phone,2,Divorced,0,,324.26,Monthly
CUST-04279,30.0,14,0,Grocery,4,Single,1,16.0,176.5,Monthly
CUST-04280,42.0,7,1,Others,1,Married,1,36.0,225.47,Weekly
CUST-04281,24.0,23,0,Mobile Phone,3,Single,0,40.0,381.86,Weekly
CUST-04282,55.0,43,0,Mobile Phone,5,Divorced,0,14.0,332.94,Monthly
CUST-04283,44.0,46,0,Mobile Phone,4,Single,1,6.0,194.77,Daily
CUST-04284,33.0,49,1,Laptop & Accessory,2,Married,0,37.0,192.94,Weekly
CUST-04285,58.0,12,0,Fashion,3,Single,0,20.0,153.79,Daily
CUST-04286,44.0,49,0,Mobile Phone,2,Single,0,23.0,117.06,Daily
CUST-04287,40.0,12,0,Grocery,2,Single,0,36.0,124.83,Rarely
CUST-04288,1.0,40,1,Laptop & Accessory,3,Divorced,1,17.0,,Daily
CUST-04289,,39,1,Mobile Phone,2,Divorced,0,31.0,352.52,Rarely
CUST-04290,53.0,29,0,Mobile Phone,3,Married,0,14.0,358.54,Weekly
CUST-04291,38.0,44,0,Mobile Phone,2,Divorced,0,20.0,280.76,Weekly
CUST-04292,59.0,41,0,Fashion,1,Married,1,,97.47,Rarely
CUST-04293,33.0,26,1,Laptop & Accessory,1,Single,0,4.0,203.38,Daily
CUST-04294,46.0,15,0,Mobile Phone,3,Divorced,0,43.0,170.36,Rarely
CUST-04295,5.0,27,1,Fashion,2,Single,0,32.0,183.53,Rarely
CUST-04296,54.0,32,0,Others,4,Divorced,1,12.0,358.49,Monthly
CUST-04297,48.0,20,0,Others,4,Divorced,1,29.0,326.54,Weekly
CUST-04298,9.0,11,0,Grocery,5,Married,0,17.0,261.01,Daily
CUST-04299,44.0,24,1,Grocery,2,Married,1,33.0,72.58,Daily
CUST-04300,19.0,37,0,Mobile Phone,2,Single,0,26.0,358.02,Monthly
CUST-04301,44.0,45,0,Laptop & Accessory,5,Single,0,13.0,398.05,Monthly
CUST-04302,42.0,20,0,Grocery,1,Married,0,43.0,264.17,Weekly
CUST-04303,11.0,18,1,Fashion,1,Married,1,15.0,102.28,Monthly
CUST-04304,31.0,28,1,Others,1,Married,0,36.0,,Weekly
CUST-04305,29.0,31,0,Laptop & Accessory,5,Single,0,36.0,122.08,Monthly
CUST-04306,34.0,25,0,Grocery,3,Married,0,12.0,269.93,Monthly
CUST-04307,37.0,15,1,Grocery,5,Married,0,1.0,57.92,Daily
CUST-04308,55.0,20,1,Fashion,2,Married,1,43.0,304.74,Rarely
CUST-04309,30.0,18,0,Others,1,Divorced,0,18.0,383.69,Rarely
CUST-04310,50.0,33,0,Laptop & Accessory,5,Married,1,27.0,303.4,Rarely
CUST-04311,57.0,18,0,Mobile Phone,2,Married,0,30.0,178.58,Weekly
CUST-04312,31.0,14,0,Fashion,3,Single,0,23.0,204.49,Weekly
CUST-04313,44.0,45,0,Laptop & Accessory,5,Single,0,20.0,246.54,Monthly
CUST-04314,48.0,5,0,Mobile Phone,5,Divorced,0,12.0,232.27,Daily
CUST-04315,31.0,45,0,Grocery,4,Married,0,22.0,224.1,Rarely
CUST-04316,52.0,49,0,Laptop & Accessory,5,Divorced,0,9.0,128.3,Rarely
CUST-04317,32.0,31,1,Laptop & Accessory,2,Single,1,33.0,219.16,Weekly
CUST-04318,9.0,11,1,Fashion,2,Single,1,42.0,329.73,Monthly
CUST-04319,48.0,33,1,Laptop & Accessory,3,Divorced,1,15.0,388.01,Daily
CUST-04320,4.0,18,0,Fashion,1,Married,0,16.0,373.14,Rarely
CUST-04321,2.0,47,0,Others,3,Divorced,0,38.0,275.95,Weekly
CUST-04322,37.0,10,1,Fashion,2,Married,1,2.0,368.09,Rarely
CUST-04323,60.0,5,0,Fashion,1,Divorced,0,37.0,139.93,Rarely
CUST-04324,31.0,27,0,Laptop & Accessory,2,Divorced,0,10.0,261.37,Daily
CUST-04325,36.0,30,0,Laptop & Accessory,2,Divorced,1,17.0,375.84,Monthly
CUST-04326,23.0,39,0,Grocery,3,Single,0,15.0,335.33,Weekly
CUST-04327,5.0,23,0,Fashion,3,Divorced,0,27.0,151.09,Rarely
CUST-04328,60.0,16,0,Grocery,1,Single,0,13.0,356.6,Daily
CUST-04329,13.0,31,1,Fashion,2,Married,0,29.0,,Weekly
CUST-04330,24.0,46,1,Laptop & Accessory,3,Divorced,1,39.0,154.55,Weekly
CUST-04331,54.0,36,0,Mobile Phone,3,Single,0,29.0,318.35,Rarely
CUST-04332,34.0,13,1,Others,3,Divorced,1,14.0,110.25,Daily
CUST-04333,50.0,13,1,Laptop & Accessory,3,Married,1,41.0,238.33,Rarely
CUST-04334,26.0,42,1,Fashion,1,Married,1,5.0,391.32,Weekly
CUST-04335,25.0,5,0,Mobile Phone,5,Single,0,28.0,335.37,Weekly
CUST-04336,14.0,37,0,Others,4,Single,0,39.0,258.67,Rarely
CUST-04337,1.0,30,1,Grocery,1,Divorced,0,42.0,135.71,Monthly
CUST-04338,,12,0,Fashion,2,Married,0,12.0,240.29,Monthly
CUST-04339,11.0,41,0,Others,4,Single,0,,160.66,Monthly
CUST-04340,1.0,8,1,Fashion,4,Married,0,28.0,308.43,Daily
CUST-04341,36.0,40,0,Others,4,Divorced,0,41.0,69.1,Rarely
CUST-04342,13.0,42,0,Others,5,Married,0,32.0,172.68,Rarely
CUST-04343,11.0,6,0,Mobile Phone,5,Single,1,13.0,321.17,Monthly
CUST-04344,47.0,35,0,Mobile Phone,3,Divorced,0,35.0,243.08,Weekly
CUST-04345,13.0,11,1,Fashion,5,Single,1,8.0,310.32,Daily
CUST-04346,7.0,23,0,Laptop & Accessory,5,Married,0,36.0,213.65,Monthly
CUST-04347,45.0,8,0,Grocery,3,Single,0,5.0,63.39,Daily
CUST-04348,28.0,26,0,Grocery,2,Divorced,0,42.0,225.8,Rarely
CUST-04349,13.0,11,1,Laptop & Accessory,2,Divorced,0,32.0,54.47,Daily
CUST-04350,48.0,24,0,Others,1,Married,0,31.0,141.15,Monthly
CUST-04351,14.0,26,0,Grocery,5,Married,0,24.0,279.03,Daily
CUST-04352,51.0,45,1,Others,1,Divorced,0,29.0,53.85,Rarely
CUST-04353,9.0,17,0,Grocery,1,Married,0,41.0,367.33,Monthly
CUST-04354,37.0,44,0,Grocery,2,Married,0,1.0,64.66,Daily
CUST-04355,36.0,13,0,Fashion,4,Married,0,10.0,313.23,Rarely
CUST-04356,3.0,6,1,Laptop & Accessory,5,Single,1,,239.32,Daily
